model,PINN
model_id,PINN2D_rxn0p0003_mb0p01
input_dim,2
hidden_dim,32
hidden_num,2
z0_dim,3
optimizer,adam
epochs,1000
batch_size,16
lr,0.0001
mu_rxn,0.0003
mu_mb,0.01
max_subiter,500
eta,0.8
sigma,2
mu_safe,1000000000.0
dtype,64
dataset_type,cstr
dataset_path,data.csv
val_ratio,0.2
job,experiment
eval_split,val
runs,1
run,1
seed,1
loss_type,PINN
rmse_total,0.5328179883834333
violation,136.2359946677247
violation_original_nonlinear,3.2273719924499185
violation_rxn,4.486687356338933
violation_mb,1.9680566285609036
prediction_time_sec,0.00044274888932704926
